Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
44,"L Zhang, J Han, H Wang, W Saidi, R Car…","End-to-end symmetry preserving inter-atomic potential energy model for finite and extended systems",2018,"Advances in Neural …","papers.nips.cc","http://papers.nips.cc/paper/7696-end-to-end-symmetry-preserving-inter-atomic-potential-energy-model-for-finite-and-extended-systems","https://scholar.google.com/scholar?cites=4009423108945551834&as_sdt=2005&sciodt=0,5&hl=en",51,"2020-10-24 07:39:54","","","","",,,,,44,22.00,7,6,2,"Abstract Machine learning models are changing the paradigm of molecular modeling, which is a fundamental tool for material science, chemistry, and computational biology. Of particular interest is the inter-atomic potential energy surface (PES). Here we develop Deep …"
43,"H Maron, E Fetaya, N Segol, Y Lipman","On the universality of invariant networks",2019,"arXiv preprint arXiv:1901.09342","arxiv.org","https://arxiv.org/abs/1901.09342","https://scholar.google.com/scholar?cites=13306450202288739632&as_sdt=2005&sciodt=0,5&hl=en",47,"2020-10-24 07:39:54","","","","",,,,,43,43.00,11,4,1,"Constraining linear layers in neural networks to respect symmetry transformations from a group G is a common design principle for invariant net- works that has found many applications in ma- chine learning. In this paper, we consider a fun- damental question that has received little …"
42,"Y Guo, H Wang, Q Hu, H Liu, L Liu…","Deep learning for 3d point clouds: A survey",2020,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9127813/","https://scholar.google.com/scholar?cites=15384993646652904937&as_sdt=2005&sciodt=0,5&hl=en",36,"2020-10-24 07:39:54","","","","",,,,,42,42.00,7,6,1,"Point cloud learning has lately attracted increasing attention due to its wide applications in many areas, such as computer vision, autonomous driving, and robotics. As a dominating technique in AI, deep learning has been successfully used to solve various 2D vision …"
42,"D Balduzzi, K Tuyls, J Perolat…","Re-evaluating evaluation",2018,"Advances in Neural …","papers.nips.cc","http://papers.nips.cc/paper/7588-re-evaluating-evaluation","https://scholar.google.com/scholar?cites=12761570685717938244&as_sdt=2005&sciodt=0,5&hl=en",44,"2020-10-24 07:39:54","","","","",,,,,42,21.00,11,4,2,"Progress in machine learning is measured by careful evaluation on problems of outstanding common interest. However, the proliferation of benchmark suites and environments, adversarial attacks, and other complications has diluted the basic evaluation model by …"
40,"H Qu, L Gouskos","ParticleNet: jet tagging via particle clouds",2019,"arXiv preprint arXiv:1902.08570","arxiv.org","https://arxiv.org/abs/1902.08570","https://scholar.google.com/scholar?cites=12727068085401493896&as_sdt=2005&sciodt=0,5&hl=en",62,"2020-10-24 07:39:54","","","","",,,,,40,40.00,20,2,1,"How to represent a jet is at the core of machine learning on jet physics. Inspired by the notion of point cloud, we propose a new approach that considers a jet as an unordered set of its constituent particles, effectively a"" particle cloud"". Such particle cloud representation of …"
38,"W Xiong, M Yu, S Chang, X Guo, WY Wang","One-shot relational learning for knowledge graphs",2018,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1808.09040","https://scholar.google.com/scholar?cites=5127534345497963525&as_sdt=2005&sciodt=0,5&hl=en",57,"2020-10-24 07:39:54","","","","",,,,,38,19.00,8,5,2,"Knowledge graphs (KGs) are the key components of various natural language processing applications. To further expand KGs' coverage, previous studies on knowledge graph completion usually require a large number of training instances for each relation. However …"
38,"F Noé, A Tkatchenko, KR Müller…","Machine learning for molecular simulation",2020,"Annual review of …","annualreviews.org","https://www.annualreviews.org/doi/abs/10.1146/annurev-physchem-042018-052331","https://scholar.google.com/scholar?cites=6963233325915388788&as_sdt=2005&sciodt=0,5&hl=en",111,"2020-10-24 07:39:54","","","","",,,,,38,38.00,10,4,1,"Machine learning (ML) is transforming all areas of science. The complex and time-consuming calculations in molecular simulations are particularly suitable for an ML revolution and have already been profoundly affected by the application of existing ML …"
37,"B Bloem-Reddy, YW Teh","Probabilistic symmetry and invariant neural networks",2019,"arXiv preprint arXiv:1901.06082","arxiv.org","https://arxiv.org/abs/1901.06082","https://scholar.google.com/scholar?cites=15618112279909230430&as_sdt=2005&sciodt=0,5&hl=en",53,"2020-10-24 07:39:54","","","","",,,,,37,37.00,19,2,1,"In an effort to improve the performance of deep neural networks in data-scarce, non-iid, or unsupervised settings, much recent research has been devoted to encoding invariance under symmetry transformations into neural network architectures. We treat the neural …"
37,"C Ma, S Tschiatschek, K Palla…","Eddi: Efficient dynamic discovery of high-value information with partial vae",2018,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1809.11142","https://scholar.google.com/scholar?cites=7932877212524867960&as_sdt=2005&sciodt=0,5&hl=en",61,"2020-10-24 07:39:54","","","","",,,,,37,18.50,9,4,2,"Many real-life decision-making situations allow further relevant information to be acquired at a specific cost, for example, in assessing the health status of a patient we may decide to take additional measurements such as diagnostic tests or imaging scans before making a final …"
37,"J Yang, Q Zhang, B Ni, L Li, J Liu…","Modeling point clouds with self-attention and gumbel subset sampling",2019,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2019/html/Yang_Modeling_Point_Clouds_With_Self-Attention_and_Gumbel_Subset_Sampling_CVPR_2019_paper.html","https://scholar.google.com/scholar?cites=15225646173161731675&as_sdt=2005&sciodt=0,5&hl=en",75,"2020-10-24 07:39:54","","","","",,,,,37,37.00,6,6,1,"Geometric deep learning is increasingly important thanks to the popularity of 3D sensors. Inspired by the recent advances in NLP domain, the self-attention transformer is introduced to consume the point clouds. We develop Point Attention Transformers (PATs), using a …"
36,"J Hartford, DR Graham, K Leyton-Brown…","Deep models of interactions across sets",2018,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1803.02879","https://scholar.google.com/scholar?cites=9552429858443331211&as_sdt=2005&sciodt=0,5&hl=en",52,"2020-10-24 07:39:54","","","","",,,,,36,18.00,9,4,2,"We use deep learning to model interactions across two or more sets of objects, such as user-movie ratings, protein-drug bindings, or ternary user-item-tag interactions. The canonical representation of such interactions is a matrix (or a higher-dimensional tensor) with an …"
35,"SM Kazemi, D Poole","RelNN: A deep neural model for relational learning",2017,"arXiv preprint arXiv:1712.02831","arxiv.org","https://arxiv.org/abs/1712.02831","https://scholar.google.com/scholar?cites=8869856666234246629&as_sdt=2005&sciodt=0,5&hl=en",43,"2020-10-24 07:39:54","","","","",,,,,35,11.67,18,2,3,"Statistical relational AI (StarAI) aims at reasoning and learning in noisy domains described in terms of objects and relationships by combining probability with first-order logic. With huge advances in deep learning in the current years, combining deep networks with first …"
35,"JC Su, M Gadelha, R Wang…","A deeper look at 3D shape classifiers",2018,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_eccv_2018_workshops/w18/html/Su_A_Deeper_Look_at_3D_Shape_Classifiers_ECCVW_2018_paper.html","https://scholar.google.com/scholar?cites=11593190131566641733&as_sdt=2005&sciodt=0,5&hl=en",55,"2020-10-24 07:39:54","","","","",,,,,35,17.50,9,4,2,"We investigate the role of representations and architectures for classifying 3D shapes in terms of their computational e ciency, generalization, and robustness to adversarial transformations. By varying the number of training examples and employing cross-modal …"
33,"H Ben-Hamu, H Maron, I Kezurer, G Avineri…","Multi-chart generative surface modeling",2018,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3272127.3275052","https://scholar.google.com/scholar?cites=14747813730249370695&as_sdt=2005&sciodt=0,5&hl=en",58,"2020-10-24 07:39:54","","","","",,,,,33,16.50,7,5,2,"This paper introduces a 3D shape generative model based on deep neural networks. A new image-like (ie, tensor) data representation for genus-zero 3D shapes is devised. It is based on the observation that complicated shapes can be well represented by multiple …"
33,"S Lan, R Yu, G Yu, LS Davis","Modeling local geometric structure of 3D point clouds using Geo-CNN",2019,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2019/html/Lan_Modeling_Local_Geometric_Structure_of_3D_Point_Clouds_Using_Geo-CNN_CVPR_2019_paper.html","https://scholar.google.com/scholar?cites=7050630554820151515&as_sdt=2005&sciodt=0,5&hl=en",68,"2020-10-24 07:39:54","","","","",,,,,33,33.00,8,4,1,"Recent advances in deep convolutional neural networks (CNNs) have motivated researchers to adapt CNNs to directly model points in 3D point clouds. Modeling local structure has been proven to be important for the success of convolutional architectures, and …"
33,"E Wagstaff, FB Fuchs, M Engelcke, I Posner…","On the limitations of representing functions on sets",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1901.09006","https://scholar.google.com/scholar?cites=16337798071667485621&as_sdt=2005&sciodt=0,5&hl=en",70,"2020-10-24 07:39:54","","","","",,,,,33,33.00,7,5,1,"Recent work on the representation of functions on sets has considered the use of summation in a latent space to enforce permutation invariance. In particular, it has been conjectured that the dimension of this latent space may remain fixed as the cardinality of the sets under …"
33,"K Xu, J Li, M Zhang, SS Du, K Kawarabayashi…","What Can Neural Networks Reason About?",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1905.13211","https://scholar.google.com/scholar?cites=9843737946108249280&as_sdt=2005&sciodt=0,5&hl=en",81,"2020-10-24 07:39:54","","","","",,,,,33,33.00,6,6,1,"Neural networks have succeeded in many reasoning tasks. Empirically, these tasks require specialized network structures, eg, Graph Neural Networks (GNNs) perform well on many such tasks, but less structured networks fail. Theoretically, there is limited understanding of …"
32,"M Hüttenrauch, S Adrian, G Neumann","Deep reinforcement learning for swarm systems",2019,"Journal of Machine Learning …","jmlr.org","http://www.jmlr.org/papers/volume20/18-476/18-476.pdf","https://scholar.google.com/scholar?cites=15093327154681717200&as_sdt=2005&sciodt=0,5&hl=en",63,"2020-10-24 07:39:54","PDF","","","",,,,,32,32.00,11,3,1,"Recently, deep reinforcement learning (RL) methods have been applied successfully to multi-agent scenarios. Typically, the observation vector for decentralized decision making is represented by a concatenation of the (local) information an agent gathers about other …"
31,"Y Yang, C Feng, Y Shen, D Tian","Foldingnet: Interpretable unsupervised learning on 3d point clouds",2017,"arXiv preprint arXiv:1712.07262","researchgate.net","https://www.researchgate.net/profile/Chen_Feng17/publication/321963241_FoldingNet_Point_Cloud_Auto-encoder_via_Deep_Grid_Deformation/links/5a45d09d458515f6b05488f9/FoldingNet-Point-Cloud-Auto-encoder-via-Deep-Grid-Deformation.pdf","https://scholar.google.com/scholar?cites=18230860810131608122&as_sdt=2005&sciodt=0,5&hl=en",60,"2020-10-24 07:39:54","PDF","","","",,,,,31,10.33,8,4,3,"Recent deep networks that directly handle points in a point set, eg, PointNet, have been state-of-the-art for supervised semantic learning tasks on point clouds such as classification and segmentation. In this work, a novel endto-end deep auto-encoder is proposed to …"
30,"DS Greenberg, M Nonnenmacher…","Automatic posterior transformation for likelihood-free inference",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1905.07488","https://scholar.google.com/scholar?cites=9520658637115522401&as_sdt=2005&sciodt=0,5&hl=en",64,"2020-10-24 07:39:54","","","","",,,,,30,30.00,10,3,1,"How can one perform Bayesian inference on stochastic simulators with intractable likelihoods? A recent approach is to learn the posterior from adaptively proposed simulations using neural network-based conditional density estimators. However, existing …"
30,"R Wang, J Yan, X Yang","Learning combinatorial embedding networks for deep graph matching",2019,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_ICCV_2019/html/Wang_Learning_Combinatorial_Embedding_Networks_for_Deep_Graph_Matching_ICCV_2019_paper.html","https://scholar.google.com/scholar?cites=2973653829168182933&as_sdt=2005&sciodt=0,5&hl=en",77,"2020-10-24 07:39:54","","","","",,,,,30,30.00,10,3,1,"Graph matching refers to finding node correspondence between graphs, such that the corresponding node and edge's affinity can be maximized. In addition with its NP-completeness nature, another important challenge is effective modeling of the node-wise …"
