Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
73,"A Boulch, J Guerry, B Le Saux, N Audebert","SnapNet: 3D point cloud semantic labeling with 2D deep segmentation networks",2018,"Computers & Graphics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0097849317301942","https://scholar.google.com/scholar?cites=11483200480567452554&as_sdt=2005&sciodt=0,5&hl=en",47,"2020-10-22 19:32:26","","","","",,,,,73,36.50,18,4,2,"In this work, we describe a new, general, and efficient method for unstructured point cloud labeling. As the question of efficiently using deep Convolutional Neural Networks (CNNs) on 3D data is still a pending issue, we propose a framework which applies CNNs on multiple …"
77,"H Deng, T Birdal, S Ilic","Ppf-foldnet: Unsupervised learning of rotation invariant 3d local descriptors",2018,"Proceedings of the European …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_ECCV_2018/html/Tolga_Birdal_PPF-FoldNet_Unsupervised_Learning_ECCV_2018_paper.html","https://scholar.google.com/scholar?cites=5287883333065174899&as_sdt=2005&sciodt=0,5&hl=en",48,"2020-10-22 19:32:26","","","","",,,,,77,38.50,26,3,2,"We present PPF-FoldNet for unsupervised learning of 3D local descriptors on pure point cloud geometry. Based on the folding-based auto-encoding of well known point pair features, PPF-FoldNet offers many desirable properties: it necessitates neither supervision …"
84,"PT Komiske, EM Metodiev, J Thaler","Energy flow networks: deep sets for particle jets",2019,"Journal of High Energy Physics","Springer","https://link.springer.com/content/pdf/10.1007/JHEP01(2019)121.pdf","https://scholar.google.com/scholar?cites=14371910767110055781&as_sdt=2005&sciodt=0,5&hl=en",49,"2020-10-22 19:32:26","PDF","","","",,,,,84,84.00,28,3,1,"A bstract A key question for machine learning approaches in particle physics is how to best represent and learn from collider events. As an event is intrinsically a variable-length unordered set of particles, we build upon recent machine learning efforts to learn directly …"
79,"D Mrowca, C Zhuang, E Wang, N Haber…","Flexible neural representation for physics prediction",2018,"Advances in neural …","papers.nips.cc","http://papers.nips.cc/paper/8096-flexible-neural-representation-for-physics-prediction","https://scholar.google.com/scholar?cites=12674376607068364330&as_sdt=2005&sciodt=0,5&hl=en",50,"2020-10-22 19:32:26","","","","",,,,,79,39.50,16,5,2,"Humans have a remarkable capacity to understand the physical dynamics of objects in their environment, flexibly capturing complex structures and interactions at multiple levels of detail. Inspired by this ability, we propose a hierarchical particle-based object representation …"
75,"X Ye, J Li, H Huang, L Du…","3d recurrent neural networks with context fusion for point cloud semantic segmentation",2018,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_ECCV_2018/html/Xiaoqing_Ye_3D_Recurrent_Neural_ECCV_2018_paper.html","https://scholar.google.com/scholar?cites=14444017246618845159&as_sdt=2005&sciodt=0,5&hl=en",51,"2020-10-22 19:32:26","","","","",,,,,75,37.50,15,5,2,"Semantic segmentation of 3D unstructured point clouds remains an open research problem. Recent works predict semantic labels of 3D points by virtue of neural networks but take limited context knowledge into consideration. In this paper, a novel end-to-end approach for …"
86,"J Hou, A Dai, M Nießner","3d-sis: 3d semantic instance segmentation of rgb-d scans",2019,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2019/html/Hou_3D-SIS_3D_Semantic_Instance_Segmentation_of_RGB-D_Scans_CVPR_2019_paper.html","https://scholar.google.com/scholar?cites=18028162509439004162&as_sdt=2005&sciodt=0,5&hl=en",52,"2020-10-22 19:32:26","","","","",,,,,86,86.00,29,3,1,"We introduce 3D-SIS, a novel neural network architecture for 3D semantic instance segmentation in commodity RGB-D scans. The core idea of our method to jointly learn from both geometric and color signal, thus enabling accurate instance predictions. Rather than …"
78,"PS Wang, CY Sun, Y Liu, X Tong","Adaptive O-CNN: A patch-based deep representation of 3D shapes",2018,"ACM Transactions on Graphics (TOG)","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3272127.3275050","https://scholar.google.com/scholar?cites=7980834888771087810&as_sdt=2005&sciodt=0,5&hl=en",53,"2020-10-22 19:32:26","","","","",,,,,78,39.00,20,4,2,"We present an Adaptive Octree-based Convolutional Neural Network (Adaptive O-CNN) for efficient 3D shape encoding and decoding. Different from volumetric-based or octree-based CNN methods that represent a 3D shape with voxels in the same resolution, our method …"
92,"K Mo, S Zhu, AX Chang, L Yi…","Partnet: A large-scale benchmark for fine-grained and hierarchical part-level 3d object understanding",2019,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2019/html/Mo_PartNet_A_Large-Scale_Benchmark_for_Fine-Grained_and_Hierarchical_Part-Level_3D_CVPR_2019_paper.html","https://scholar.google.com/scholar?cites=2884708793348297935&as_sdt=2005&sciodt=0,5&hl=en",54,"2020-10-22 19:32:26","","","","",,,,,92,92.00,18,5,1,"We present PartNet: a consistent, large-scale dataset of 3D objects annotated with fine-grained, instance-level, and hierarchical 3D part information. Our dataset consists of 573,585 part instances over 26,671 3D models covering 24 object categories. This dataset …"
74,"P Hermosilla, T Ritschel, PP Vázquez…","Monte carlo convolution for learning on non-uniformly sampled point clouds",2018,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3272127.3275110","https://scholar.google.com/scholar?cites=13747095051545164811&as_sdt=2005&sciodt=0,5&hl=en",55,"2020-10-22 19:32:26","","","","",,,,,74,37.00,19,4,2,"Deep learning systems extensively use convolution operations to process input data. Though convolution is clearly defined for structured data such as 2D images or 3D volumes, this is not true for other data types such as sparse point clouds. Previous techniques have …"
77,"M Simony, S Milzy, K Amendey…","Complex-yolo: An euler-region-proposal for real-time 3d object detection on point clouds",2018,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_eccv_2018_workshops/w2/html/Simony_Complex-YOLO_An_Euler-Region-Proposal_for_Real-time_3D_Object_Detection_on_Point_ECCVW_2018_paper.html","https://scholar.google.com/scholar?cites=13180305144828198824&as_sdt=2005&sciodt=0,5&hl=en",56,"2020-10-22 19:32:26","","","","",,,,,77,38.50,19,4,2,"Lidar based 3D object detection is inevitable for autonomous driving, because it directly links to environmental understanding and therefore builds the base for prediction and motion planning. The capacity of inferencing highly sparse 3D data in real-time is an ill …"
87,"C Choy, JY Gwak, S Savarese","4d spatio-temporal convnets: Minkowski convolutional neural networks",2019,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2019/html/Choy_4D_Spatio-Temporal_ConvNets_Minkowski_Convolutional_Neural_Networks_CVPR_2019_paper.html","https://scholar.google.com/scholar?cites=14826656072199783781&as_sdt=2005&sciodt=0,5&hl=en",57,"2020-10-22 19:32:26","","","","",,,,,87,87.00,29,3,1,"In many robotics and VR/AR applications, 3D-videos are readily-available input sources (a sequence of depth images, or LIDAR scans). However, in many cases, the 3D-videos are processed frame-by-frame either through 2D convnets or 3D perception algorithms. In this …"
94,"Y Liu, B Fan, S Xiang, C Pan","Relation-shape convolutional neural network for point cloud analysis",2019,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2019/html/Liu_Relation-Shape_Convolutional_Neural_Network_for_Point_Cloud_Analysis_CVPR_2019_paper.html","https://scholar.google.com/scholar?cites=11483419455001652603&as_sdt=2005&sciodt=0,5&hl=en",58,"2020-10-22 19:32:26","","","","",,,,,94,94.00,24,4,1,"Point cloud analysis is very challenging, as the shape implied in irregular points is difficult to capture. In this paper, we propose RS-CNN, namely, Relation-Shape Convolutional Neural Network, which extends regular grid CNN to irregular configuration for point cloud analysis …"
58,"M Simon, S Milz, K Amende, HM Gross","Complex-yolo: Real-time 3d object detection on point clouds",2018,"arXiv preprint arXiv:1803.06199","arxiv.org","https://arxiv.org/abs/1803.06199","https://scholar.google.com/scholar?cites=17208633810239498113&as_sdt=2005&sciodt=0,5&hl=en",59,"2020-10-22 19:32:26","","","","",,,,,58,29.00,15,4,2,"Lidar based 3D object detection is inevitable for autonomous driving, because it directly links to environmental understanding and therefore builds the base for prediction and motion planning. The capacity of inferencing highly sparse 3D data in real-time is an ill …"
83,"W Yuan, T Khot, D Held, C Mertz…","Pcn: Point completion network",2018,"… Conference on 3D …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8491026/","https://scholar.google.com/scholar?cites=14112077023353007227&as_sdt=2005&sciodt=0,5&hl=en",60,"2020-10-22 19:32:26","","","","",,,,,83,41.50,17,5,2,"Shape completion, the problem of estimating the complete geometry of objects from partial observations, lies at the core of many vision and robotics applications. In this work, we propose Point Completion Network (PCN), a novel learning-based approach for shape …"
76,"T Le, Y Duan","Pointgrid: A deep network for 3d shape understanding",2018,"Proceedings of the IEEE conference on …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_cvpr_2018/html/Le_PointGrid_A_Deep_CVPR_2018_paper.html","https://scholar.google.com/scholar?cites=5793294535318142928&as_sdt=2005&sciodt=0,5&hl=en",61,"2020-10-22 19:32:26","","","","",,,,,76,38.00,38,2,2,"This paper presents a new deep learning architecture called PointGrid that is designed for 3D model recognition from unorganized point clouds. The new architecture embeds the input point cloud into a 3D grid by a simple, yet effective, sampling strategy and directly …"
80,"Z Yang, Y Sun, S Liu, X Shen…","Std: Sparse-to-dense 3d object detector for point cloud",2019,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_ICCV_2019/html/Yang_STD_Sparse-to-Dense_3D_Object_Detector_for_Point_Cloud_ICCV_2019_paper.html","https://scholar.google.com/scholar?cites=8378589541389701731&as_sdt=2005&sciodt=0,5&hl=en",62,"2020-10-22 19:32:26","","","","",,,,,80,80.00,16,5,1,"We propose a two-stage 3D object detection framework, named sparse-to-dense 3D Object Detector (STD). The first stage is a bottom-up proposal generation network that uses raw point clouds as input to generate accurate proposals by seeding each point with a new …"
92,"J Behley, M Garbade, A Milioto…","SemanticKITTI: A dataset for semantic scene understanding of lidar sequences",2019,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_ICCV_2019/html/Behley_SemanticKITTI_A_Dataset_for_Semantic_Scene_Understanding_of_LiDAR_Sequences_ICCV_2019_paper.html","https://scholar.google.com/scholar?cites=9874299505209380556&as_sdt=2005&sciodt=0,5&hl=en",63,"2020-10-22 19:32:26","","","","",,,,,92,92.00,23,4,1,"Semantic scene understanding is important for various applications. In particular, self-driving cars need a fine-grained understanding of the surfaces and objects in their vicinity. Light detection and ranging (LiDAR) provides precise geometric information about the …"
62,"L Ge, Z Ren, J Yuan","Point-to-point regression pointnet for 3d hand pose estimation",2018,"Proceedings of the European …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_ECCV_2018/html/Liuhao_Ge_Point-to-Point_Regression_PointNet_ECCV_2018_paper.html","https://scholar.google.com/scholar?cites=17416741739864488663&as_sdt=2005&sciodt=0,5&hl=en",64,"2020-10-22 19:32:26","","","","",,,,,62,31.00,21,3,2,"Abstract Convolutional Neural Networks (CNNs)-based methods for 3D hand pose estimation with depth cameras usually take 2D depth images as input and directly regress holistic 3D hand pose. Different from these methods, our proposed Point-to-Point …"
69,"T Groueix, M Fisher, VG Kim…","3d-coded: 3d correspondences by deep deformation",2018,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_ECCV_2018/html/Thibault_Groueix_Shape_correspondences_from_ECCV_2018_paper.html","https://scholar.google.com/scholar?cites=3255498765975334891&as_sdt=2005&sciodt=0,5&hl=en",65,"2020-10-22 19:32:26","","","","",,,,,69,34.50,17,4,2,"We present a new deep learning approach for matching deformable shapes by introducing Shape Deformation Networks which jointly encode 3D shapes and correspondences. This is achieved by factoring the surface representation into (i) a template, that parameterizes the …"
65,"W Wang, U Neumann","Depth-aware cnn for rgb-d segmentation",2018,"Proceedings of the European …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_ECCV_2018/html/Weiyue_Wang_Depth-aware_CNN_for_ECCV_2018_paper.html","https://scholar.google.com/scholar?cites=13093843379314761716&as_sdt=2005&sciodt=0,5&hl=en",66,"2020-10-22 19:32:26","","","","",,,,,65,32.50,33,2,2,"Convolutional neural networks (CNN) are limited by the lack of capability to handle geometric information due to the fixed grid kernel structure. The availability of depth data enables progress in RGB-D semantic segmentation with CNNs. State-of-the-art methods …"
